Published_Date,Source,Extracted_Date,Text
2026-03-26,Australian Competition & Consumer Commission,2026-03-27,"Oil and gas services company Qteq and its chairman collectively fined $6 million for attempted cartel conduct. Today the Federal Court has fined Qteq Pty Ltd and its executive chairman, Simon Ashton, $5 million and $1 million respectively for attempted cartel conduct, in a case brought by the ACCC.

The penalty awarded against Mr Ashton is the highest penalty awarded for a competition law breach by an individual in Australia."
