Published_Date,Source,Extracted_Date,Text
2026-02-10,Australian Competition & Consumer Commission,2026-02-11,"Australians living with disability at risk of exploitation by NDIS providers breaching consumer laws. Participants in the National Disability Insurance Scheme (NDIS) are being targeted by NDIS providers’ deceptive advertising practices and other behaviours banned by consumer law, a new report has found."
