Published_Date,Source,Extracted_Date,Text
2026-02-17,Australian Competition & Consumer Commission,2026-02-19,"Mobil to pay $16m in penalties for misleading statements about fuel sold at nine petrol stations. The Federal Court has ordered Mobil Oil Australia to pay $16 million in penalties for making false or misleading representations about the fuel sold at nine petrol stations in north and central Queensland, in breach of the Australian Consumer Law."
