Published_Date,Source,Extracted_Date,Text
2026-01-28,Australian Competition & Consumer Commission,2026-01-29,"Car rental platform pays penalty over concerning pricing representations. An international car rental booking platform has paid a penalty of $39,600 after the ACCC issued it with two ACCC infringement notices.
SIA Booking Group Corporation, which operates under the name EconomyBookings, allegedly breached Australian Consumer Law in the way it displayed prices to consumers on its website."
